"","species","state","year","lake.id","level","linf","k","t0","minage","maxage"
"14025","bluegill","mn",2017,"03027300","species",23.1628940656999,0.262571266109608,-0.521861596799604,1,8
"14026","bluegill","mn",2017,"03027300","level3_ecoregion",22.5487976888102,0.304691385913415,-0.0868139292735793,1,8
"14027","bluegill","mn",2017,"03027300","huc8.code",23.3287047794744,0.27264195686733,-0.255970579759387,1,8
"14028","bluegill","mn",2017,"03027300","huc10.code",25.6299045873733,0.203823855203483,-0.291956286385287,1,8
"14029","bluegill","mn",2017,"56011400","species",34.0919211086382,0.0814415390364344,-2.31427722340613,0,8
"14030","bluegill","mn",2017,"56011400","level3_ecoregion",45.1356741644759,0.0557803240821308,-2.47802018832043,0,8
"14031","bluegill","mn",2017,"56011400","huc8.code",27.8166741296906,0.126824792561688,-1.73291690017977,0,8
"14032","bluegill","mn",2017,"56011400","huc10.code",50.8237133443097,0.0431215224886876,-3.14062624340719,0,8
"14033","bluegill","mn",2017,"56011400","lake.id",24.1914465195514,0.228596434790481,1.18237279912066,3,8
"14034","northern_pike","mn",2017,"03028700","level3_ecoregion",226983786.850716,1.6004264780265e-08,-10.4319170750336,1,8
"14035","northern_pike","mn",2017,"03028700","huc8.code",2355830909.41318,1.96064830355365e-09,-7.61266859693607,1,7
"14036","northern_pike","mn",2017,"03028700","lake.id",164.382031847999,0.0467569148668133,-4.57650089615911,1,8
"14037","bluegill","mn",2017,"03028700","species",75.0385592857823,0.0234544635134822,-4.85638686820043,1,8
"14038","bluegill","mn",2017,"03028700","level3_ecoregion",56.4570833740526,0.0366668880644985,-3.86501582366399,1,8
"14039","bluegill","mn",2017,"03028700","huc8.code",44.7272094415219,0.0564289708065485,-2.74190155026682,1,8
"14040","bluegill","mn",2017,"03028700","huc10.code",96.06605072763,0.0206555872528894,-3.32921572593464,0,8
"14041","walleye","mn",2017,"03028700","species",56.0134953766794,0.172553136123003,-5.00351156873611,0,10
"14042","walleye","mn",2017,"03028700","level3_ecoregion",52.2046475293633,0.463109506195683,-0.108984737871549,2,10
"14043","walleye","mn",2017,"03028700","huc8.code",53.8552392108007,0.356058519114744,-0.657885981490704,1,10
"14044","walleye","mn",2017,"03028700","huc10.code",55.5768843355365,0.319104543785733,-0.467487085011743,1,10
"14045","walleye","mn",2017,"03028700","lake.id",52.4335927634541,0.549316532055951,0.541153944686226,2,10
"14046","largemouth_bass","mn",2017,"44000100","species",47.6043082071945,0.227100473743942,-0.542470504241931,1,8
"14047","largemouth_bass","mn",2017,"44000100","level3_ecoregion",42.6178700419585,0.330184640913973,0.466951272705277,2,10
"14048","largemouth_bass","mn",2017,"44000100","huc8.code",42.5725754358323,0.303330399099926,-0.536621047789523,1,10
"14049","largemouth_bass","mn",2017,"44000100","lake.id",47.7597332461405,0.235582088937965,-0.0901194894100546,1,10
"14050","black_crappie","mn",2017,"44000100","species",25.3345408098091,0.283329788990258,-1.75652450243447,1,8
"14051","black_crappie","mn",2017,"44000100","level3_ecoregion",23.648626425355,0.449819132578805,-0.387617093728062,1,8
"14052","black_crappie","mn",2017,"44000100","huc8.code",47.2892395336642,0.0996813954438222,-2.01760668265086,1,5
"14053","black_crappie","mn",2017,"44000100","huc10.code",24.803093435781,0.435155448587825,-0.321041038627597,1,6
"14054","black_crappie","mn",2017,"44000100","lake.id",24.3964398272899,0.352218669232151,-0.121960806917884,2,6
"14055","walleye","mn",2017,"56013000","species",84.7349254897455,0.0879347610208992,-2.99234615361869,0,10
"14056","walleye","mn",2017,"56013000","level3_ecoregion",88.3837852340281,0.0897831386535424,-2.64319431514231,0,10
"14057","walleye","mn",2017,"56013000","huc8.code",67.7653710642933,0.16480665786151,-1.5155386210577,1,10
"14058","walleye","mn",2017,"56013000","huc10.code",73.5142096518918,0.133609010523493,-1.87530261262902,1,10
"14059","walleye","mn",2017,"56013000","lake.id",63.1454198836405,0.176299119932566,-1.17356359662279,1,10
"14060","northern_pike","mn",2017,"29024200","huc8.code",1772563186.62771,2.88341612578127e-09,-6.79663523340252,1,8
"14061","northern_pike","mn",2017,"29024200","huc10.code",786735012.324544,6.7903288170881e-09,-6.38014536409678,1,8
"14062","northern_pike","mn",2017,"29024200","lake.id",2.39906133467132,4.66775923340033e-10,3.90821667493351,2,8
"14063","walleye","mn",2017,"29024200","species",71.1721066770021,0.155206037076174,-1.68310127969807,0,10
"14064","walleye","mn",2017,"29024200","level3_ecoregion",71.0645812242133,0.143393137146986,-1.69808008286601,0,10
"14065","walleye","mn",2017,"29024200","huc8.code",63.7093711876529,0.200965367696009,-1.43833100599591,0,10
"14066","walleye","mn",2017,"29024200","huc10.code",69.8068184455038,0.174586948568767,-1.20074446645171,0,10
"14067","walleye","mn",2017,"29024200","lake.id",84.273792456458,0.125542525071615,-0.864531010443402,1,10
"14068","largemouth_bass","mn",2017,"29024200","species",52.7909745708366,0.157894802444618,-1.1354608946789,0,10
"14069","largemouth_bass","mn",2017,"29024200","level3_ecoregion",43.713670438921,0.289550833655982,0.363343059508798,1,10
"14070","largemouth_bass","mn",2017,"29024200","huc8.code",44.9223440867588,0.263144200601187,-0.232777603093976,1,10
"14071","largemouth_bass","mn",2017,"29024200","huc10.code",50.3277139914502,0.195663352089706,-0.39759106424844,1,10
"14072","largemouth_bass","mn",2017,"29024200","lake.id",52.5237778661471,0.266015595567423,1.00292188003298,2,9
"14073","walleye","mn",2017,"03032800","species",99.2952566375486,0.0584124803473453,-4.24192368126903,0,10
"14074","walleye","mn",2017,"03032800","level3_ecoregion",75.7439758376002,0.107307847617312,-2.85418993220733,0,10
"14075","walleye","mn",2017,"03032800","huc8.code",652861170.443098,7.04674694388913e-09,-4.65995804308186,0,10
"14076","walleye","mn",2017,"03032800","huc10.code",82.9115827870381,0.107156108478296,-2.43250259126925,1,10
"14077","walleye","mn",2017,"03032800","lake.id",74.693552829341,0.0992759666351227,-2.53554626755427,1,10
"14078","bluegill","mn",2017,"03032800","species",19.9297135226482,0.295928400655645,-1.05740504581792,1,8
"14079","bluegill","mn",2017,"03032800","level3_ecoregion",20.5168259709114,0.288318786198342,-0.805387318700231,1,8
"14080","bluegill","mn",2017,"03032800","huc8.code",18.9116081137867,0.368265994112744,-0.598566021350749,1,8
"14081","bluegill","mn",2017,"03032800","huc10.code",23.58883354177,0.14988023496298,-2.93940405756388,1,8
"14082","bluegill","mn",2017,"03032800","lake.id",23.7875960420117,0.242765702506576,-0.259264412646413,2,7
"14083","walleye","mn",2017,"29018500","species",91.2241698071212,0.0851652797450521,-2.51936607732459,0,10
"14084","walleye","mn",2017,"29018500","level3_ecoregion",30.2737416624691,19312.1075367695,-0.0124225693516551,0,10
"14085","walleye","mn",2017,"29018500","huc8.code",33.8529292321947,163.013010485507,-0.00503457280071733,0,10
"14086","walleye","mn",2017,"29018500","huc10.code",104.793453556467,0.0685861327441501,-2.77248425065537,0,10
"14087","walleye","mn",2017,"29018500","lake.id",146.558258556879,0.040412976076771,-3.28567510258734,0,10
"14088","bluegill","mn",2017,"56065800","species",21.0395616521562,0.24555560648372,-1.07909636068678,1,8
"14089","bluegill","mn",2017,"56065800","level3_ecoregion",21.7264222040013,0.238213079863823,-0.910410963672646,0,8
"14090","bluegill","mn",2017,"56065800","huc8.code",22.2213427708052,0.238879466775022,-0.62061360104135,1,8
"14091","bluegill","mn",2017,"56065800","huc10.code",20.0409129119254,0.409531913456656,-0.463057842278166,1,8
"14092","bluegill","mn",2017,"56065800","lake.id",28.7815439751401,0.167908486698052,-0.098177547948049,2,7
"14093","bluegill","mn",2017,"15006800","species",239261390.059289,5.83379998153072e-09,-6.40997741373176,1,8
"14094","bluegill","mn",2017,"15006800","level3_ecoregion",127.618572582603,0.0141567200904519,-4.11860343490709,2,8
"14095","largemouth_bass","mn",2017,"15006800","species",40.639079708088,0.278346619847013,-0.797530156443976,1,10
"14096","largemouth_bass","mn",2017,"15006800","level3_ecoregion",39.9641708467161,0.363955432705777,0.452594831250485,2,10
"14097","largemouth_bass","mn",2017,"15006800","huc8.code",37.713953268597,0.455451264506361,0.486528843212585,2,10
"14098","largemouth_bass","mn",2017,"15006800","huc10.code",30.4482760981744,26.818506148418,-1.20592176465678,2,7
"14099","largemouth_bass","mn",2017,"21014400","species",25.3500009695458,12.2126377082825,-1.57575695198578,1,6
"14100","largemouth_bass","mn",2017,"21014400","huc8.code",55.2871852886241,0.1336556491071,-0.542245758712598,2,6
"14101","largemouth_bass","mn",2017,"21014400","huc10.code",40.9511817276363,0.223567877842501,-0.306603915137484,2,7
"14102","largemouth_bass","mn",2017,"21014400","lake.id",34.9027036147865,0.358874492944568,0.223802753109338,2,10
"14103","bluegill","mn",2017,"21014400","species",19.3983991154992,0.277350611539736,-1.50787759278971,1,8
"14104","bluegill","mn",2017,"21014400","level3_ecoregion",19.2594482893577,0.318839523485238,-0.891198513770012,1,8
"14105","bluegill","mn",2017,"21014400","huc8.code",20.6506922918616,0.226910133546623,-1.13179153001465,1,8
"14106","bluegill","mn",2017,"21014400","huc10.code",20.1523125482753,0.254543123791568,-0.91358895339572,1,8
"14107","bluegill","mn",2017,"21014400","lake.id",22.3801042307065,0.193501411055628,-0.85960231092679,0,8
"14108","black_crappie","mn",2017,"21014400","species",24.5573300193154,0.796718898959361,0.139567632368646,1,8
"14109","black_crappie","mn",2017,"21014400","level3_ecoregion",25.0559957310069,0.723321771175022,0.186940552404602,1,7
"14110","black_crappie","mn",2017,"21014400","huc8.code",24.7482585575667,0.827181479554523,0.271840308584724,1,8
"14111","black_crappie","mn",2017,"21014400","huc10.code",25.4431061008356,0.727233244060687,0.177733185527498,1,6
"14112","black_crappie","mn",2017,"21014400","lake.id",25.5770455021848,0.621474853908723,0.918504016908647,2,8
"14113","northern_pike","mn",2017,"03032300","species",84.1683568942806,0.121930743790906,-3.54437262776492,0,6
"14114","northern_pike","mn",2017,"03032300","level3_ecoregion",264370926.670468,1.87044013511557e-08,-6.28638974362662,1,6
"14115","northern_pike","mn",2017,"03032300","huc8.code",216.156264168447,0.0359171755977958,-4.00783507164003,1,6
"14116","northern_pike","mn",2017,"03032300","huc10.code",107.128903128838,0.110818588024732,-2.57562211580298,1,5
"14117","northern_pike","mn",2017,"03032300","lake.id",45.0126592123132,54883542223327723520,-11.1263927425631,1,7
"14118","bluegill","mn",2017,"03032300","species",29.6692602134834,0.0956751250395097,-3.31466772126647,1,8
"14119","bluegill","mn",2017,"03032300","level3_ecoregion",24.4840123383635,0.153479464423585,-1.76694044792978,1,8
"14120","bluegill","mn",2017,"03032300","huc8.code",21.4900972012441,0.220077252549816,-1.53236409316958,1,8
"14121","bluegill","mn",2017,"03032300","huc10.code",82952140.5042298,1.71494335972587e-08,-6.60141653906421,1,8
"14122","bluegill","mn",2017,"03032300","lake.id",135.612899188762,0.0157188612465224,-2.79068313491004,2,8
"14123","walleye","mn",2017,"03032300","species",43.0093489296899,941.779546593378,-11.4216791286668,0,10
"14124","walleye","mn",2017,"03032300","level3_ecoregion",70.6139726902211,0.128305831800302,-2.29384000959125,0,10
"14125","walleye","mn",2017,"03032300","huc8.code",63.8449499250956,0.186524597432773,-1.98274059243061,0,10
"14126","walleye","mn",2017,"03032300","huc10.code",54.1770640423294,0.316244399169054,-0.779745522953686,1,10
"14127","walleye","mn",2017,"03032300","lake.id",72.9817412538945,0.147337843932749,-1.50035167410085,1,10
"14128","bluegill","mn",2017,"11038300","species",20.0662433986711,0.21237115310745,-2.38318755496149,1,8
"14129","bluegill","mn",2017,"11038300","level3_ecoregion",19.0672343710548,0.285982480016386,-0.881783635659586,1,8
"14130","bluegill","mn",2017,"11038300","huc8.code",18.9808792509656,0.272322019074648,-0.617199495250213,2,8
"14131","bluegill","mn",2017,"11038300","huc10.code",22.7182104569193,0.161906274907127,-0.910223762446542,2,8
"14132","bluegill","mn",2017,"11038300","lake.id",19.1245026559947,0.352344733979334,0.927683294460736,3,8
"14133","bluegill","mn",2017,"56011601","species",36.8390278472381,0.0846440927708896,-1.82777206317835,1,8
"14134","bluegill","mn",2017,"56011601","level3_ecoregion",36.4393118392106,0.0861724673290683,-1.80967374396764,0,8
"14135","bluegill","mn",2017,"56011601","huc8.code",33.0776414199185,0.102829042042003,-1.80661650636275,0,8
"14136","bluegill","mn",2017,"56011601","huc10.code",54.8277798438813,0.0429433535958931,-2.98992364881397,0,8
"14137","bluegill","mn",2017,"56011601","lake.id",60.1144301909441,0.0478777412587551,-0.516795844607461,0,8
"14138","largemouth_bass","mn",2017,"56082900","level3_ecoregion",40.2835051709657,0.21859392446403,-1.3229511858303,0,5
"14139","largemouth_bass","mn",2017,"56082900","huc10.code",39.3696521217492,0.285753569086136,-0.457603989030285,1,6
"14140","walleye","mn",2017,"11014300","species",78.3206272367584,0.094694418617991,-3.63594911823162,1,10
"14141","walleye","mn",2017,"11014300","level3_ecoregion",40.2318840550719,1336.33596770571,0.879389606900215,1,10
"14142","walleye","mn",2017,"11014300","huc8.code",74.5698194763692,0.134786392637857,-2.26442443744703,1,10
"14143","walleye","mn",2017,"11014300","huc10.code",62.7119624774329,0.213587824873354,-0.906664548594844,1,10
"14144","walleye","mn",2017,"11014300","lake.id",103.755223753087,0.0637698181548761,-3.83477338156222,1,10
"14145","bluegill","mn",2017,"11014300","species",27.8074455360404,0.16054765914382,-0.549711510650865,1,8
"14146","bluegill","mn",2017,"11014300","level3_ecoregion",24.4609862299371,0.218883046513303,-0.046143205597615,2,8
"14147","bluegill","mn",2017,"11014300","huc8.code",29.4150493621339,0.137053009537981,-0.255925358326424,2,8
"14148","bluegill","mn",2017,"11014300","huc10.code",23.4045300683925,0.242991960211131,0.418064562196898,2,8
"14149","black_crappie","mn",2017,"11014300","species",38.1366693657686,0.267596268544774,0.0525283695699236,1,8
"14150","black_crappie","mn",2017,"11014300","level3_ecoregion",39.1691932963315,0.199611946350395,-0.265907495823317,1,8
"14151","black_crappie","mn",2017,"11014300","huc8.code",35.2225501325585,0.328327009159387,0.237847646837817,1,8
"14152","black_crappie","mn",2017,"11014300","huc10.code",47.7570705581057,0.133010297052422,-0.85532623684486,1,8
"14153","bluegill","mn",2017,"56011602","species",28.867741994249,0.127412933326221,-1.79194108439952,1,8
"14154","bluegill","mn",2017,"56011602","level3_ecoregion",32.3305911999999,0.104894001854954,-1.88129376677934,0,8
"14155","bluegill","mn",2017,"56011602","huc8.code",27.1844811752942,0.157129964559566,-1.25956124803558,0,8
"14156","bluegill","mn",2017,"56011602","huc10.code",35.4472357326055,0.0834852346514867,-2.11227725340505,0,8
"14157","bluegill","mn",2017,"56011602","lake.id",23.3512102396114,0.382787657038584,0.999483808280962,2,8
"14158","walleye","mn",2017,"29015600","species",36.1960784083986,179.405982338419,-10.4668887515324,0,10
"14159","walleye","mn",2017,"29015600","level3_ecoregion",88.5670968284507,0.0686913307623729,-3.77703684102619,0,10
"14160","walleye","mn",2017,"29015600","huc8.code",36.1960787109309,3300853099345.35,-6.1315483897327,0,10
"14161","walleye","mn",2017,"29015600","huc10.code",36.1960781846931,1555.6269858959,-18.691007128482,0,10
"14162","northern_pike","mn",2017,"60021700","level3_ecoregion",5842107457.92026,6.43020282441515e-10,-12.0913865426922,2,8
"14163","northern_pike","mn",2017,"60021700","lake.id",69.6310886294233,0.339405196091366,-1.9500092204198,2,8
"14164","bluegill","mn",2017,"60021700","species",27.0042615781619,0.107225512427545,-3.05218051535472,0,8
"14165","bluegill","mn",2017,"60021700","level3_ecoregion",30.0543129287603,0.115288331846362,-2.22320595313103,0,8
"14166","bluegill","mn",2017,"60021700","huc8.code",29.61868035212,0.138860465666002,-1.6552446382743,1,8
"14167","bluegill","mn",2017,"60021700","huc10.code",29.4029635371578,0.142179865359041,-1.58787040415424,1,8
"14168","bluegill","mn",2017,"60021700","lake.id",28.0431529908431,0.18521780461515,-0.760689299375719,1,7
"14169","walleye","mn",2017,"03057600","species",57.1728352441132,0.227676854416112,-1.67848098155036,0,10
"14170","walleye","mn",2017,"03057600","level3_ecoregion",58.9877702340974,0.221422259412019,-1.64736585603154,0,10
"14171","walleye","mn",2017,"03057600","huc8.code",57.9326686648342,0.266703421979666,-0.86971959263729,1,10
"14172","walleye","mn",2017,"03057600","huc10.code",58.7761327891952,0.236369315856068,-1.16169150328444,0,10
"14173","walleye","mn",2017,"03057600","lake.id",57.3515855028849,0.213729847815708,-1.47063820866943,1,10
"14174","largemouth_bass","mn",2017,"29031300","level3_ecoregion",36.9773506211263,0.589830673522171,0.874040863181621,2,8
"14175","largemouth_bass","mn",2017,"29031300","huc8.code",38.9352786181456,0.448104756822319,0.653521639726526,2,8
"14176","largemouth_bass","mn",2017,"29031300","huc10.code",29.214285831238,1.66540343416026e+32,-14.3966534772228,1,6
"14177","largemouth_bass","mn",2017,"29031300","lake.id",45.4640474425811,0.226605386559955,0.232315899103958,2,8
"14178","bluegill","mn",2017,"29031300","species",514374531.916775,2.93605866887508e-09,-4.73713606422621,0,8
"14179","bluegill","mn",2017,"21014500","species",27.1884316305023,0.113959859069649,-2.95455210720073,1,8
"14180","bluegill","mn",2017,"21014500","level3_ecoregion",27.631064189595,0.122675039793232,-2.28271602742725,1,8
"14181","bluegill","mn",2017,"21014500","huc8.code",26.2484025409918,0.126437281881285,-2.83351210295206,1,8
"14182","bluegill","mn",2017,"21014500","huc10.code",24.5652654805259,0.14807654996754,-2.465805142773,1,8
"14183","bluegill","mn",2017,"21014500","lake.id",23.9055750696897,0.238032827700168,0.265415546253851,2,8
"14184","bluegill","mn",2017,"03013600","species",28.4586988690856,0.104434088308543,-3.91395155388521,0,8
"14185","bluegill","mn",2017,"03013600","level3_ecoregion",22.6434453812024,0.225770683656106,-0.992116421478469,2,8
"14186","bluegill","mn",2017,"03013600","huc8.code",23.7160369184971,0.221389067227121,-0.94747396922224,1,8
"14187","bluegill","mn",2017,"03013600","huc10.code",22.2161736655284,0.255249277398599,-0.714445261842773,1,8
"14188","bluegill","mn",2017,"03013600","lake.id",29.782225841932,0.126359360399076,-1.07877183449399,1,8
"14189","northern_pike","mn",2017,"03013600","huc8.code",49.7692134452571,60900.4602753399,-0.88209228141226,1,8
"14190","northern_pike","mn",2017,"03013600","huc10.code",3420.48177912655,0.00229139673166798,-3.4092845272317,1,8
"14191","northern_pike","mn",2017,"03013600","lake.id",58177640.5212433,1.18211989970782e-07,-4.06367037436624,1,8
"14192","walleye","mn",2017,"56013800","species",64.0489757876617,0.199364572713007,-1.86624216690478,1,10
"14193","walleye","mn",2017,"56013800","level3_ecoregion",64.5841780669371,0.224590363893584,-1.09722211876699,1,10
"14194","walleye","mn",2017,"56013800","huc8.code",62.2921224940828,0.219559220833879,-1.38496105030706,1,10
"14195","walleye","mn",2017,"56013800","huc10.code",66.8254898602212,0.174246242233591,-1.55497802360304,1,10
"14196","walleye","mn",2017,"56013800","lake.id",57.7031410333535,0.356352970396235,-0.227216088030691,1,10
"14197","walleye","mn",2017,"03058800","species",89.4708048663018,0.0865511071269149,-2.84692896507942,0,10
"14198","walleye","mn",2017,"03058800","level3_ecoregion",69.8478912015342,0.173748542087956,-1.30214666879843,0,10
"14199","walleye","mn",2017,"03058800","huc8.code",65.4736437525037,0.218439213029523,-0.784752882061623,0,10
"14200","walleye","mn",2017,"03058800","huc10.code",67.0478965392926,0.192382673921383,-0.96206188879791,0,10
"14201","walleye","mn",2017,"03058800","lake.id",65.1200098747106,0.261832664966014,-0.728565658004807,1,10
"14202","bluegill","mn",2017,"03058800","species",56039253.2163646,3.0129719431912e-08,-4.09631606295358,0,8
"14203","bluegill","mn",2017,"03058800","huc8.code",13.2757013554483,54.3639253678504,-1.21851942784361,1,8
"14204","bluegill","mn",2017,"03058800","huc10.code",2841.56632775637,0.000685865563685845,-3.02986997709631,1,8
"14205","bluegill","mn",2017,"03058800","lake.id",147.462999679433,0.0154382669681351,-2.82058930487824,1,8
"14206","bluegill","mn",2017,"03015300","level3_ecoregion",499774332.015381,3.26239675770008e-09,-3.8817042610299,1,8
"14207","bluegill","mn",2017,"03015300","huc10.code",794011736.328044,2.18695579757534e-09,-3.30738463407476,1,8
"14208","bluegill","mn",2017,"03015300","lake.id",358.617901405837,0.00580657955520602,-3.28877988579986,1,8
"14209","walleye","mn",2017,"03015300","species",58.0225698192058,0.216737389411118,-1.53699369808252,1,10
"14210","walleye","mn",2017,"03015300","level3_ecoregion",61.0704439177896,0.161743953489412,-2.0792576833572,1,10
"14211","walleye","mn",2017,"03015300","huc8.code",40.4469696942775,123257588466658,-1.49825107393968,1,10
"14212","walleye","mn",2017,"03015300","huc10.code",40.4469730320253,95074351215.5683,-2.71488213234226,1,10
"14213","walleye","mn",2017,"03015300","lake.id",56.5928195020539,0.28083680634896,-0.790318330164374,1,10
"14214","walleye","mn",2017,"04013002","species",993069773.265724,2.57780816442048e-09,-11.0712955398632,1,10
"14215","walleye","mn",2017,"04013002","huc8.code",115.646975901499,0.0503472760023746,-4.44688347376675,1,10
"14216","walleye","mn",2017,"04013002","huc10.code",183.386355037245,0.025714088133814,-5.38164078647546,1,10
"14217","walleye","mn",2017,"04013002","lake.id",208.961755346156,0.0202543593535381,-5.76182743704868,1,10
"14218","yellow_perch","mn",2017,"04013002","level3_ecoregion",284490207.533981,5.3959533096041e-09,-7.78924872237773,0,7
"14219","yellow_perch","mn",2017,"04013002","huc8.code",619302329.833913,3.27757932642669e-09,-5.08895018705603,1,7
"14220","yellow_perch","mn",2017,"04013002","huc10.code",62.2956669741409,0.0469445596283098,-3.94289859006615,1,7
"14221","yellow_perch","mn",2017,"04013002","lake.id",41.8352916313401,0.107834989630296,-2.18724286395444,0,7
"14222","walleye","mn",2017,"21009200","species",88.7083766511965,0.0778879687860426,-3.42985150852418,0,10
"14223","walleye","mn",2017,"21009200","level3_ecoregion",36.3255816833796,383230747.510149,-11.3845211938241,0,10
"14224","walleye","mn",2017,"21009200","huc8.code",67.5667653535386,0.159133792821056,-1.7615412205755,0,10
"14225","walleye","mn",2017,"21009200","huc10.code",36.3255785750748,160738858.646399,-2.56070665824506,1,10
"14226","walleye","mn",2017,"21009200","lake.id",79.3176330250941,0.111859880112563,-2.78256085582502,0,10
"14227","black_crappie","mn",2017,"21009200","species",53.5672260002651,0.0672780636930261,-4.15978774320011,0,8
"14228","black_crappie","mn",2017,"21009200","level3_ecoregion",34.3334816573808,0.224085048589621,-0.921549939520162,1,8
"14229","black_crappie","mn",2017,"21009200","huc8.code",31.1211956936333,0.31510695299187,-0.601256767637152,1,8
"14230","black_crappie","mn",2017,"21009200","huc10.code",35.2104838497178,0.222731656503118,-1.0389046465545,1,8
"14231","walleye","mn",2017,"56038601","species",101660153.408506,2.85225358267057e-08,-10.115012215653,2,10
"14232","walleye","mn",2017,"56038601","level3_ecoregion",111.963952288834,0.0499796114822024,-5.27334482823084,2,10
"14233","walleye","mn",2017,"56038601","huc8.code",67.788448758375,0.173439401114481,-1.50406385399812,2,10
"14234","walleye","mn",2017,"56038601","huc10.code",77.7644079232509,0.120165795268402,-2.6396855348699,2,10
"14235","walleye","mn",2017,"56038601","lake.id",66.1677162729638,0.161882976701365,-2.17993110240126,1,10
"14236","largemouth_bass","mn",2017,"56038601","species",102.987062367185,0.0504284338814119,-2.186186014524,1,8
"14237","largemouth_bass","mn",2017,"56038601","level3_ecoregion",47.3013696679149,0.191861315787405,-0.72531179820866,1,10
"14238","largemouth_bass","mn",2017,"56038601","huc8.code",206.060010065424,0.0263216681290012,-1.85743816637528,1,6
"14239","largemouth_bass","mn",2017,"56038601","huc10.code",2044.27752262539,0.0022284387440793,-2.39877193175582,1,7
"14240","largemouth_bass","mn",2017,"56038601","lake.id",55.5117169926881,0.185511212742714,-0.0799506364081351,2,7
"14241","bluegill","mn",2017,"56038601","species",20.439229875607,0.319380887979656,-1.05536061518545,1,8
"14242","bluegill","mn",2017,"56038601","level3_ecoregion",21.125724257604,0.294805598934134,-0.941580254338239,1,8
"14243","bluegill","mn",2017,"56038601","huc8.code",21.5921583326258,0.286684388870072,-0.705023338758223,1,8
"14244","bluegill","mn",2017,"56038601","huc10.code",22.9478936907307,0.253604765153286,-0.840979709869831,1,8
"14245","bluegill","mn",2017,"56038601","lake.id",22.4051537257525,0.299367221433624,0.472089044039195,2,8
"14246","northern_pike","mn",2017,"29025000","species",267.767931604804,0.0198856794133394,-7.37104582964591,1,8
"14247","northern_pike","mn",2017,"29025000","huc10.code",51.7777775964699,5624287196011896,-8.15033239460794,1,8
"14248","northern_pike","mn",2017,"29025000","lake.id",524836329.773296,8.70889038647644e-09,-8.09846014738473,1,7
"14249","walleye","mn",2017,"26009700","species",278.463798358026,0.013510777048691,-7.84693266938386,0,10
"14250","walleye","mn",2017,"26009700","level3_ecoregion",91.8614421557517,0.0776938872338481,-3.97211640757345,0,10
"14251","walleye","mn",2017,"26009700","huc8.code",88.2563905722058,0.0854349085194413,-4.24328599086638,0,10
"14252","walleye","mn",2017,"26009700","huc10.code",75.6732014461449,0.137224654797335,-3.06893609365443,0,10
"14253","walleye","mn",2017,"26009700","lake.id",71.9221251873046,0.184935728974188,-2.28603854336749,0,10
"14254","bluegill","mn",2017,"03026500","species",68124237.8192659,2.18238127723144e-08,-4.56923774768552,1,8
"14255","bluegill","mn",2017,"03026500","level3_ecoregion",484024669.360965,3.61943425355387e-09,-3.47672589944821,0,7
"14256","bluegill","mn",2017,"03026500","lake.id",382.207594389608,0.00487814838258044,-2.72070154650477,1,8
"14257","northern_pike","mn",2017,"03026500","species",201.794923727243,0.0355789822561079,-5.08472450853853,1,8
"14258","northern_pike","mn",2017,"03026500","level3_ecoregion",94.7372580119586,0.137694566488532,-2.37669889421224,2,8
"14259","northern_pike","mn",2017,"03026500","huc8.code",106.23789107833,0.123979142544746,-2.21909105394682,2,7
"14260","northern_pike","mn",2017,"03026500","huc10.code",94.5530217668617,0.140169738001228,-2.52627091587284,1,8
"14261","northern_pike","mn",2017,"03026500","lake.id",109.883262531679,0.12582467556045,-2.49559057124887,1,6
"14262","walleye","mn",2017,"29010101","level3_ecoregion",3951010769.76785,1.10117606136152e-09,-4.60681153913079,1,10
"14263","walleye","mn",2017,"29010101","huc8.code",50494201.6829541,9.556647222468e-08,-4.29273644221959,1,10
"14264","walleye","mn",2017,"29010101","huc10.code",119.300838329963,0.0641599430575411,-2.3514433604761,1,10
"14265","walleye","mn",2017,"29010101","lake.id",88.6890920094703,0.159815849001078,0.0215218179803553,2,10
"14266","bluegill","mn",2017,"29010101","species",22.8702276742187,0.127178926393394,-5.37620606912791,1,8
"14267","bluegill","mn",2017,"29010101","level3_ecoregion",20.5095224367173,0.209914815841384,-2.71774668314631,2,8
"14268","bluegill","mn",2017,"29010101","huc8.code",50.6235375221237,0.0307393086841611,-7.18535226929557,2,8
"14269","bluegill","mn",2017,"29010101","huc10.code",62.3248932905699,0.0255857456703501,-6.1738442927236,2,8
"14270","bluegill","mn",2017,"29010101","lake.id",1631970159.97189,1.14175046461859e-09,-2.71451474335844,3,8
"14271","bluegill","mn",2017,"29001700","species",18.2739726027032,6.44118357267983,-2.574544585159,0,8
"14272","bluegill","mn",2017,"29001700","level3_ecoregion",18.5568299388928,0.682171211463454,-0.923161007392225,2,8
"14273","bluegill","mn",2017,"29001700","huc8.code",18.8053558310654,0.553155358460232,-0.554512204083656,1,8
"14274","bluegill","mn",2017,"29001700","huc10.code",18.6918710195711,0.727578354201629,0.245248315362368,2,8
"14275","bluegill","mn",2017,"56037700","species",21.2354516071404,0.176316130259804,-3.47550300374745,0,8
"14276","bluegill","mn",2017,"56037700","level3_ecoregion",19.0697352417931,0.349071406410653,-0.898576578066342,1,8
"14277","bluegill","mn",2017,"56037700","huc8.code",18.9653051386918,0.406885004764028,-1.01929285222062,1,8
"14278","bluegill","mn",2017,"56037700","huc10.code",20.0506684720192,0.26240171878726,-2.28101689228942,1,8
