species,state,year,lake.id,level,linf,k,t0,minage,maxage
bluegill,mn,2014,21007600,lake.id,218.3457467,0.012417304,-1.038590914,0,8
bluegill,mn,2014,11050500,species,91141474.74,1.10599518659283e-08,-11.35142482,1,8
bluegill,mn,2014,11050500,level3_ecoregion,396.5871684,0.002830957,-9.509209012,2,8
bluegill,mn,2014,11050500,huc8.code,30.13613686,0.081713437,-4.644014647,2,8
bluegill,mn,2014,11050500,huc10.code,23.08111102,0.170971326,-2.698363333,1,8
bluegill,mn,2014,11050500,lake.id,21.84273637,0.343678951,-0.190650538,1,8
bluegill,mn,2014,56031000,species,24.92475317,0.16728802,-2.515113191,2,8
bluegill,mn,2014,56031000,level3_ecoregion,18.10958904,14.18692112,0.479357599,2,8
bluegill,mn,2014,56031000,huc8.code,27.17921599,0.154766656,-1.758538863,1,8
bluegill,mn,2014,56031000,huc10.code,23.76776088,0.309380437,0.415617542,2,8
northern_pike,mn,2014,03060200,species,176.4436127,0.04164728,-5.563826413,2,7
northern_pike,mn,2014,03060200,level3_ecoregion,111.9388677,0.082999939,-4.871590848,2,8
northern_pike,mn,2014,03060200,huc8.code,75.06823045,0.316674478,-1.115948474,2,7
northern_pike,mn,2014,03060200,huc10.code,85.78585502,0.209332183,-1.676561899,2,8
bluegill,mn,2014,03060200,species,21.67001612,0.306386655,-0.463051415,1,8
bluegill,mn,2014,03060200,level3_ecoregion,22.99824234,0.253370932,-0.634532423,0,8
bluegill,mn,2014,03060200,huc8.code,23.51004851,0.246728143,-0.48428673,0,8
bluegill,mn,2014,03060200,huc10.code,23.9313594,0.243841879,-0.236924718,1,8
bluegill,mn,2014,03060200,lake.id,22.03238775,0.367470635,0.875387799,2,8
largemouth_bass,mn,2014,11048800,species,52.80717529,0.143094322,-1.773861676,1,10
largemouth_bass,mn,2014,11048800,level3_ecoregion,54.14463425,0.141150774,-1.394200966,1,10
largemouth_bass,mn,2014,11048800,huc8.code,44.46693825,0.19621508,-1.435698137,1,10
largemouth_bass,mn,2014,11048800,huc10.code,43.96774367,0.245020143,-0.924337846,1,10
largemouth_bass,mn,2014,11048800,lake.id,46.23040032,0.161369386,-1.066954513,2,10
bluegill,mn,2014,56029800,species,29.59642668,0.098472787,-2.576068382,1,8
bluegill,mn,2014,56029800,level3_ecoregion,31.99391281,0.088896884,-2.556485623,0,8
bluegill,mn,2014,56029800,huc8.code,39.13083692,0.070847402,-2.246854903,1,8
bluegill,mn,2014,56029800,huc10.code,28.48929366,0.138458642,-1.904021035,1,7
bluegill,mn,2014,56029800,lake.id,62.88935951,0.037797371,-3.168996778,1,8
northern_pike,mn,2014,56037800,species,68.71846604,0.263867751,-1.60488631,1,7
northern_pike,mn,2014,56037800,level3_ecoregion,86.19805824,0.191516224,-1.263555893,1,8
northern_pike,mn,2014,56037800,huc8.code,84.70101724,0.187623368,-1.771230664,1,8
northern_pike,mn,2014,56037800,huc10.code,69.83147317,0.350356944,-0.856577157,1,8
bluegill,mn,2014,56037800,species,20.01703164,0.353836868,-0.504728157,1,8
bluegill,mn,2014,56037800,level3_ecoregion,20.26204324,0.367980897,-0.195081108,1,8
bluegill,mn,2014,56037800,huc8.code,21.02343863,0.329471266,-0.186972528,1,8
bluegill,mn,2014,56037800,huc10.code,20.08272966,0.476022033,-0.272528225,1,7
bluegill,mn,2014,56037800,lake.id,22.56950191,0.275794226,-0.828239898,1,7
northern_pike,mn,2014,29009300,level3_ecoregion,109.6523751,0.091991923,-4.849830868,2,8
northern_pike,mn,2014,29009300,huc10.code,587200699,8.51718531688544e-09,-8.076634861,2,8
northern_pike,mn,2014,29009300,lake.id,64.86666666,8.71075562250684e+49,-15.8723915,2,8
bluegill,mn,2014,11035500,species,22.3738024,0.202297993,-1.022107123,1,8
bluegill,mn,2014,11035500,level3_ecoregion,24.40910804,0.15665701,-1.151850201,1,8
bluegill,mn,2014,11035500,huc8.code,26.3279082,0.142194999,-0.710604335,1,8
bluegill,mn,2014,11035500,huc10.code,22.37380442,0.217968563,-0.052875589,2,8
bluegill,mn,2014,11035500,lake.id,25676272.22,7.24802328616435e-08,-1.53913957,3,8
walleye,mn,2014,04003501,species,46.99242226,0.262876274,-2.65224762,0,10
walleye,mn,2014,04003501,level3_ecoregion,37.56772102,4210.832571,-9.667352464,0,10
walleye,mn,2014,04003501,huc8.code,37.56772062,513.8321567,-0.451950491,0,10
walleye,mn,2014,04003501,lake.id,37.56772155,48.14465247,-7.935874581,1,10
yellow_perch,mn,2014,04003501,species,25.55823014,0.286218712,-3.313883544,1,7
yellow_perch,mn,2014,04003501,level3_ecoregion,26.63202602,0.499476303,-0.561218149,1,7
yellow_perch,mn,2014,04003501,huc8.code,21.89622633,7.693258957,-1.052436164,1,7
yellow_perch,mn,2014,04003501,lake.id,25.30065847,0.55132864,-0.529414484,1,7
yellow_perch,mn,2014,11020300,species,1973648471,7.15854377133333e-10,-9.115098544,0,7
yellow_perch,mn,2014,11020300,lake.id,192762536.2,1.12527431764566e-08,-4.543885449,1,7
walleye,mn,2014,11020300,species,67.79843488,0.14426545,-2.14357383,0,10
walleye,mn,2014,11020300,level3_ecoregion,72.61607819,0.123386381,-2.019287578,0,10
walleye,mn,2014,11020300,huc8.code,40.14596637,61.12614503,-46.5281354,0,10
walleye,mn,2014,11020300,huc10.code,65.13596788,0.208993962,-1.156798811,1,10
walleye,mn,2014,11020300,lake.id,61.64432214,0.257948795,-1.129551676,0,10
northern_pike,mn,2014,11020300,species,104.0178886,0.110179848,-3.014295918,1,8
northern_pike,mn,2014,11020300,huc8.code,205.4500044,0.041007113,-3.724607746,1,8
northern_pike,mn,2014,11020300,lake.id,90.55409608,0.181611656,-1.978630462,1,8
black_crappie,mn,2014,21015000,species,28.86289408,0.341943968,-0.758663087,0,7
black_crappie,mn,2014,21015000,level3_ecoregion,30.56308932,0.349121747,-0.19680389,1,7
black_crappie,mn,2014,21015000,huc8.code,26.89039456,0.56127085,0.119134445,1,6
black_crappie,mn,2014,21015000,huc10.code,30.57907104,0.364929991,-0.187370879,1,7
bluegill,mn,2014,21015100,species,325828174.6,4.60092699768096e-09,-5.319191229,1,8
bluegill,mn,2014,21015100,lake.id,62.14450123,0.047825979,-1.247891214,2,8
walleye,mn,2014,11041300,species,67.74410728,0.154952551,-2.458734137,0,10
walleye,mn,2014,11041300,level3_ecoregion,71.20432499,0.142206801,-1.643138096,1,10
walleye,mn,2014,11041300,huc8.code,68.24708943,0.193404045,-1.489288564,1,10
walleye,mn,2014,11041300,huc10.code,66.91965887,0.2111408,-1.265845021,0,10
walleye,mn,2014,11041300,lake.id,47.87837975,16.90531649,0.96079719,1,10
largemouth_bass,mn,2014,11041300,species,51.06864385,0.164173679,-0.946175107,1,10
largemouth_bass,mn,2014,11041300,level3_ecoregion,66.2273336,0.107286191,-1.156141067,1,8
largemouth_bass,mn,2014,11041300,huc8.code,42.20124535,0.260343894,-0.608373229,1,10
largemouth_bass,mn,2014,11041300,huc10.code,42.87072078,0.233295473,-0.610084419,1,10
largemouth_bass,mn,2014,11041300,lake.id,65.83850702,0.088376803,-1.717047428,1,10
yellow_perch,mn,2014,11041300,species,82510001.96,9.99997452909705e-09,-18.71404967,1,7
yellow_perch,mn,2014,11041300,level3_ecoregion,53.15343294,0.043279789,-5.880617521,1,7
yellow_perch,mn,2014,11041300,huc8.code,35656306.9,3.21143956482883e-08,-11.78737025,2,7
yellow_perch,mn,2014,11041300,huc10.code,25.79385352,0.152971305,-4.39096251,2,7
northern_pike,mn,2014,44002300,species,86.24820928,0.139223669,-2.994818618,1,8
northern_pike,mn,2014,44002300,level3_ecoregion,66.01888455,0.349114401,-0.945149461,1,7
northern_pike,mn,2014,44002300,huc8.code,90.43487498,0.149295202,-2.458360565,1,7
northern_pike,mn,2014,44002300,huc10.code,90.51137465,0.163493849,-1.826434614,1,7
northern_pike,mn,2014,44002300,lake.id,82.75582006,0.22694003,-1.149391297,1,8
largemouth_bass,mn,2014,21015100,species,35.38640402,0.484610175,0.401697737,2,10
largemouth_bass,mn,2014,21015100,level3_ecoregion,113.1813433,0.055963152,-0.913949579,2,6
largemouth_bass,mn,2014,21015100,huc8.code,38.06690613,0.363135627,0.553073089,2,9
largemouth_bass,mn,2014,21015100,huc10.code,50.01551576,0.126256731,-1.804748965,1,9
largemouth_bass,mn,2014,21015100,lake.id,71.39305698,0.099712543,-0.285321681,2,7
largemouth_bass,mn,2014,56087700,species,37.36111129,61.58886482,0.990922737,1,10
largemouth_bass,mn,2014,56087700,level3_ecoregion,42.51832704,0.417950059,0.510638141,2,9
largemouth_bass,mn,2014,56087700,huc8.code,46.30347851,0.329449735,0.332151023,2,10
largemouth_bass,mn,2014,56087700,huc10.code,65.90217894,0.139141375,-0.520374372,2,7
largemouth_bass,mn,2014,56087700,lake.id,50.76792327,0.259234518,0.115201248,2,8
walleye,mn,2014,56087700,species,70.86808381,0.134121159,-2.365042716,0,10
walleye,mn,2014,56087700,level3_ecoregion,43.16577535,9159.863605,-16.95877828,0,10
walleye,mn,2014,56087700,huc8.code,43.16577543,50410.16388,-1.793249955,1,10
walleye,mn,2014,56087700,huc10.code,59.40856902,0.268638328,-0.351780737,1,10
walleye,mn,2014,56087700,lake.id,70.02098616,0.162412318,-1.708475641,1,10
bluegill,mn,2014,03048600,species,30.66065391,0.099027967,-2.669186024,1,8
bluegill,mn,2014,03048600,level3_ecoregion,32.13681024,0.095588487,-2.475206077,0,8
bluegill,mn,2014,03048600,huc8.code,31.87126381,0.107370265,-1.774043039,1,8
bluegill,mn,2014,03048600,huc10.code,31.91389222,0.110371965,-1.552581983,1,8
bluegill,mn,2014,03048600,lake.id,25.96167963,0.204505217,-0.170168065,1,8
walleye,mn,2014,11035800,species,2811225806,1.12265599029071e-09,-7.957128632,1,10
walleye,mn,2014,11035800,huc8.code,176.5257892,0.036695623,-3.167803202,1,10
walleye,mn,2014,11035800,huc10.code,89.6536078,0.095905044,-2.129923352,1,10
walleye,mn,2014,11035800,lake.id,182.4653438,0.033830941,-3.76395247,1,10
bluegill,mn,2014,11035800,level3_ecoregion,557647169.9,1.74167765946541e-09,-7.967326421,1,8
bluegill,mn,2014,11035800,huc10.code,6861008535,1.78695738815972e-10,-5.276408452,2,8
largemouth_bass,mn,2014,21016200,species,41.3143303,0.257621423,-0.851110341,3,10
largemouth_bass,mn,2014,56024100,species,3270314147,1.01266596163615e-09,-4.199335813,1,6
largemouth_bass,mn,2014,56024100,huc8.code,23.99999734,246.7084006,-2.191231068,1,5
bluegill,mn,2014,56024100,species,29.83671562,0.136977261,-1.179705046,1,8
bluegill,mn,2014,56024100,level3_ecoregion,30.27372678,0.135736492,-1.097577489,1,8
bluegill,mn,2014,56024100,huc8.code,29.35919769,0.146631914,-0.895969014,1,8
bluegill,mn,2014,56024100,huc10.code,31.570311,0.131505109,-0.598318654,1,8
bluegill,mn,2014,56024100,lake.id,33.090194,0.142189669,0.357987041,2,8
walleye,mn,2014,56024200,species,70.93404973,0.109293787,-2.883149136,0,10
walleye,mn,2014,56024200,level3_ecoregion,79.94632231,0.095329774,-2.892564149,0,10
walleye,mn,2014,56024200,huc8.code,71.76311937,0.133776887,-1.884947308,0,10
walleye,mn,2014,56024200,huc10.code,76.04268303,0.114178804,-2.108650429,0,10
walleye,mn,2014,56024200,lake.id,85.40347658,0.097959277,-2.196251375,0,10
walleye,mn,2014,04003000,species,79.74492273,0.088280802,-3.451927199,0,10
walleye,mn,2014,04003000,level3_ecoregion,64.87334503,0.14318211,-1.973761098,1,10
walleye,mn,2014,04003000,huc8.code,36.14798206,2798748.622,-7.845165809,1,10
walleye,mn,2014,04003000,huc10.code,36.14798131,195.8648294,-11.06530707,1,10
walleye,mn,2014,04003000,lake.id,68.96468709,0.156172781,-1.763149587,0,10
yellow_perch,mn,2014,04003000,level3_ecoregion,873105350.5,1.53000277329289e-09,-9.485891379,1,7
yellow_perch,mn,2014,04003000,huc10.code,70.82752575,0.04637074,-3.421077212,2,7
yellow_perch,mn,2014,04003000,lake.id,341558197.8,5.43381957566767e-09,-6.345866201,1,7
bluegill,mn,2015,29023100,species,24.73979177,0.136587134,-2.587539157,1,8
bluegill,mn,2015,29023100,level3_ecoregion,23.85226452,0.15341506,-1.767584277,1,8
bluegill,mn,2015,29023100,huc8.code,24.74278545,0.148187999,-1.869884232,1,8
bluegill,mn,2015,29023100,huc10.code,32.90646837,0.08754736,-2.1286977,1,8
northern_pike,mn,2015,03035500,species,54.12160691,2.08969944437959e+30,-21.11386318,2,8
northern_pike,mn,2015,03035500,huc8.code,2631461798,1.96810473154429e-09,-6.990755586,1,7
northern_pike,mn,2015,03035500,huc10.code,476326057.7,1.14691025833672e-08,-6.487963976,1,8
bluegill,mn,2015,03035500,species,8710450.271,1.66092122728464e-07,-5.825717632,1,8
bluegill,mn,2015,03035500,level3_ecoregion,287.3355401,0.005993604,-4.452932113,1,8
bluegill,mn,2015,03035500,huc10.code,5869087.15,3.13309037274123e-07,-3.667529443,1,8
bluegill,mn,2015,03035500,lake.id,42.77008702,0.071684249,-1.386943214,2,8
largemouth_bass,mn,2015,03035500,species,67.80020687,0.102152762,-1.135736485,1,10
largemouth_bass,mn,2015,03035500,level3_ecoregion,87.82237751,0.055209175,-2.209281051,0,10
largemouth_bass,mn,2015,03035500,huc8.code,88.09123823,0.072483949,-1.442883691,1,9
largemouth_bass,mn,2015,03035500,huc10.code,22.50000002,120336.7858,-1.672775343,1,8
bluegill,mn,2015,80003900,species,63.05524591,0.037806184,-2.479425246,1,8
bluegill,mn,2015,80003900,level3_ecoregion,65.37236532,0.037776075,-2.27562428,0,8
bluegill,mn,2015,80003900,huc10.code,66999297.59,2.57275210900077e-08,-3.64904635,1,8
bluegill,mn,2015,15000500,species,20.52667718,0.274859951,-1.256706624,1,8
bluegill,mn,2015,15000500,level3_ecoregion,20.59366216,0.279491855,-0.551068288,1,8
bluegill,mn,2015,15000500,huc8.code,20.14863722,0.334437795,-0.304455394,1,8
bluegill,mn,2015,15000500,huc10.code,20.9549903,0.229300655,-1.276580681,1,8
bluegill,mn,2015,15000500,lake.id,33.5807214,0.106096988,0.240167233,3,8
black_crappie,mn,2015,15000500,species,21.42857212,5848461.187,-4.482888812,1,7
black_crappie,mn,2015,15000500,level3_ecoregion,112264434.7,1.62838031239833e-08,-7.650392864,1,6
black_crappie,mn,2015,15000500,huc8.code,27.49227847,0.341082434,-0.56197127,1,8
black_crappie,mn,2015,15000500,huc10.code,34.12614287,0.23064394,-0.787165092,1,8
black_crappie,mn,2015,15000500,lake.id,30.09982506,0.321038896,0.578794665,2,8
largemouth_bass,mn,2015,29028900,species,45.87897646,0.272981094,-0.419812585,1,7
largemouth_bass,mn,2015,29028900,level3_ecoregion,41.97975624,0.282979466,-0.505536384,1,10
largemouth_bass,mn,2015,29028900,lake.id,39.20295557,0.850746527,1.443351544,2,9
bluegill,mn,2015,15010400,species,23.68695425,0.178931196,-1.713155587,1,8
bluegill,mn,2015,15010400,level3_ecoregion,24.71928889,0.169175848,-1.596350714,1,8
bluegill,mn,2015,15010400,huc8.code,23.5262743,0.255112673,-0.522023725,1,8
bluegill,mn,2015,15010400,huc10.code,25.11533017,0.213461261,-0.279248532,2,8
bluegill,mn,2015,56019100,species,22.78879935,0.287699919,-0.583223023,0,8
bluegill,mn,2015,56019100,level3_ecoregion,23.41788591,0.248617333,-0.918852255,0,8
bluegill,mn,2015,56019100,huc8.code,22.45051253,0.350187641,0.346162411,1,8
bluegill,mn,2015,56019100,huc10.code,22.63332048,0.350504902,0.729745614,1,8
bluegill,mn,2015,56019100,lake.id,25.28058375,0.215056098,-0.32806479,1,8
bluegill,mn,2015,03019500,species,44.80482916,0.049874422,-4.42657739,1,8
bluegill,mn,2015,03019500,level3_ecoregion,33.66911921,0.085356917,-2.683964247,2,8
bluegill,mn,2015,03019500,huc8.code,38.36026884,0.075873008,-2.60140333,1,8
bluegill,mn,2015,03019500,huc10.code,69518113.17,2.303884034814e-08,-4.865914918,2,8
bluegill,mn,2015,03019500,lake.id,26.51251523,0.260488473,-0.399487636,1,7
northern_pike,mn,2015,60030500,species,94.07035208,0.15482265,-2.347773557,1,8
northern_pike,mn,2015,60030500,level3_ecoregion,81.34907647,0.270248144,-1.406786345,0,8
northern_pike,mn,2015,60030500,huc8.code,84.00905653,0.288122203,-0.72113696,1,8
northern_pike,mn,2015,60030500,lake.id,84.52014177,0.260070509,-1.128187701,1,8
bluegill,mn,2015,60030500,species,23.60341723,0.138706335,-4.424768126,0,8
bluegill,mn,2015,60030500,level3_ecoregion,22.07901755,0.283858223,-1.070719469,1,8
bluegill,mn,2015,60030500,huc8.code,20.88529586,0.391631192,0.018752669,1,8
bluegill,mn,2015,60030500,lake.id,27.19587879,0.188722254,-1.590795753,1,7
black_crappie,mn,2015,21008100,species,22.26720845,0.659130533,-0.598851788,0,8
black_crappie,mn,2015,21008100,level3_ecoregion,22.52676311,0.676838681,-0.279489279,0,8
black_crappie,mn,2015,21008100,huc8.code,21.56257432,1.265381652,0.42795904,1,8
black_crappie,mn,2015,21008100,huc10.code,21.58635305,1.343161351,0.439246273,1,6
bluegill,mn,2015,56020000,species,26.30325778,0.156146624,-0.987071616,0,8
bluegill,mn,2015,56020000,level3_ecoregion,32.94499861,0.093698883,-1.998685762,0,8
bluegill,mn,2015,56020000,huc8.code,30.92367658,0.118784025,-1.472199582,0,8
bluegill,mn,2015,56020000,huc10.code,31.05581987,0.105345464,-1.873366193,0,8
bluegill,mn,2015,56020000,lake.id,73.14836523,0.038324586,0.120724074,3,8
bluegill,mn,2015,04030000,species,23.50021984,0.299221459,-0.584180197,0,8
bluegill,mn,2015,04030000,level3_ecoregion,23.17855374,0.345055888,0.419241654,1,8
bluegill,mn,2015,04030000,huc8.code,23.6589501,0.378301249,0.516907102,1,8
bluegill,mn,2015,04030000,huc10.code,21.94890259,0.616666739,1.120803309,2,8
northern_pike,mn,2015,03064800,level3_ecoregion,123.8804859,0.073718591,-4.687185626,1,8
northern_pike,mn,2015,03064800,huc8.code,88.79315013,0.151488964,-3.087499497,2,8
walleye,mn,2015,56074702,species,65.5077026,0.184240336,-1.668398774,1,10
walleye,mn,2015,56074702,level3_ecoregion,835278.0416,4.13195184545846e-06,-7.699539595,1,10
walleye,mn,2015,56074702,huc8.code,61.97700998,0.238964818,-0.69714308,1,10
walleye,mn,2015,56074702,huc10.code,45.52543505,703.7257218,0.876213802,1,10
walleye,mn,2015,56074702,lake.id,45.8534482,115.8926135,0.992557076,1,10
bluegill,mn,2015,03015900,huc8.code,309876390.1,5.3186802336852e-09,-4.045573931,1,8
bluegill,mn,2015,29000300,species,30.21821908,0.065950506,-4.802354177,0,8
bluegill,mn,2015,29000300,level3_ecoregion,26.41556483,0.091903432,-3.174016298,1,8
bluegill,mn,2015,29000300,huc8.code,52.85579702,0.032877803,-4.327759841,1,8
bluegill,mn,2015,29000300,huc10.code,22.8453076,0.146117821,-1.820605504,1,8
bluegill,mn,2015,29031200,species,65.04066613,0.023085646,-5.292202127,0,8
bluegill,mn,2015,29031200,level3_ecoregion,38.13689983,0.049408977,-3.722025416,1,8
bluegill,mn,2015,29031200,huc8.code,77.44415613,0.020548237,-4.275663823,1,8
bluegill,mn,2015,29031200,huc10.code,15782049.17,8.00910835452738e-08,-5.629555036,1,8
black_crappie,mn,2015,21009000,species,28.78018781,0.325287225,-0.925741547,0,8
black_crappie,mn,2015,21009000,level3_ecoregion,31.15036737,0.265835194,-0.915227494,0,8
black_crappie,mn,2015,21009000,huc8.code,31.91660845,0.301964596,-0.66653039,0,7
black_crappie,mn,2015,21009000,huc10.code,32.22820531,0.419906834,0.221598907,1,8
largemouth_bass,mn,2015,21009000,species,65.49349949,0.098132863,-1.184606557,0,10
largemouth_bass,mn,2015,21009000,level3_ecoregion,60.37818545,0.120362301,-0.837143031,0,10
largemouth_bass,mn,2015,21009000,huc8.code,84.80305829,0.081167722,-0.723152119,1,8
largemouth_bass,mn,2015,21009000,lake.id,280.1417677,0.022118978,-0.685560312,0,7
walleye,mn,2015,56038500,species,64.61831242,0.15000961,-2.288063206,0,10
walleye,mn,2015,56038500,level3_ecoregion,72.23719866,0.134900333,-2.131258796,0,9
walleye,mn,2015,56038500,huc8.code,64.4438968,0.182069632,-1.437638908,0,10
walleye,mn,2015,56038500,huc10.code,74.34297962,0.142280361,-1.913319197,0,10
walleye,mn,2015,56038500,lake.id,61.82474777,0.225232881,-0.646638773,1,10
bluegill,mn,2015,56038500,species,22.68868906,0.470072824,1.00165499,3,8
bluegill,mn,2015,56038500,level3_ecoregion,24.38266491,0.283606797,-0.230065321,2,8
bluegill,mn,2015,56038500,huc8.code,32.24411569,0.116149005,-1.982741009,2,8
bluegill,mn,2015,56038500,huc10.code,26.00957954,0.278701614,0.512505927,2,8
bluegill,mn,2015,56038500,lake.id,23.7915624,0.388606719,0.695683937,2,8
bluegill,mn,2015,11020000,species,405339891.1,3.88171886062937e-09,-4.516441861,0,8
bluegill,mn,2015,11020000,huc8.code,923465147.2,1.73171936208514e-09,-3.464119914,1,8
largemouth_bass,mn,2015,11020000,species,59.1009748,0.126668573,-1.275827869,1,7
largemouth_bass,mn,2015,11020000,level3_ecoregion,45.22766911,0.229033559,-0.310995301,1,10
largemouth_bass,mn,2015,11020000,huc8.code,42.16446337,0.263233277,-0.469314272,1,10
largemouth_bass,mn,2015,11020000,huc10.code,46.92761651,0.167953755,-1.338913672,0,10
largemouth_bass,mn,2015,11020000,lake.id,39.44692713,0.342783689,0.386567227,2,10
bluegill,mn,2015,03015500,species,20.01657258,0.187724469,-3.323196083,1,8
bluegill,mn,2015,03015500,level3_ecoregion,18.36157968,0.318758454,-0.881828376,2,8
bluegill,mn,2015,03015500,huc8.code,20.18126077,0.249484824,-1.400466899,1,8
bluegill,mn,2015,03015500,huc10.code,18.31792248,0.312506975,-1.135418262,1,8
bluegill,mn,2015,03015500,lake.id,20.76287082,0.26990285,-0.278227094,2,8
largemouth_bass,mn,2015,11047600,species,44.61307982,0.304357339,0.333697811,2,9
largemouth_bass,mn,2015,11047600,level3_ecoregion,43.75068611,0.348506217,0.584385146,2,10
largemouth_bass,mn,2015,11047600,huc8.code,43.23425532,0.27340428,-0.537686136,1,10
largemouth_bass,mn,2015,11047600,huc10.code,42.54143241,0.342497592,0.613104986,2,10
bluegill,mn,2015,56024000,species,19.06988751,0.395468745,-0.642796422,1,8
bluegill,mn,2015,56024000,level3_ecoregion,19.39050976,0.385031492,-0.389297121,1,8
bluegill,mn,2015,56024000,huc8.code,19.750615,0.368429986,-0.277314567,1,8
bluegill,mn,2015,56024000,huc10.code,20.50145854,0.334393718,0.030286851,2,8
bluegill,mn,2015,56024000,lake.id,23.15569313,0.244036539,0.617408109,2,8
bluegill,mn,2015,21021600,species,18.67742053,6.728129753,-1.61096645,0,8
bluegill,mn,2015,21021600,level3_ecoregion,24.31710466,0.144147392,-4.75904584,2,8
bluegill,mn,2015,21021600,huc8.code,22.46847072,0.173731043,-5.047920531,1,8
bluegill,mn,2015,21021600,huc10.code,32224926.77,1.98497672443302e-08,-23.67088549,2,8
bluegill,mn,2015,21021600,lake.id,25.83986902,0.204045084,-1.473328527,2,8
largemouth_bass,mn,2015,21021600,level3_ecoregion,268799158.7,1.08706377186744e-08,-6.097203456,2,10
largemouth_bass,mn,2015,21021600,huc8.code,1911731131,1.28845818200162e-09,-7.951241909,1,10
largemouth_bass,mn,2015,21021600,huc10.code,646350442.9,4.15556575840324e-09,-7.072527605,2,10
largemouth_bass,mn,2015,21021600,lake.id,32.42622941,2.01543209160249e+30,-18.12975828,2,10
bluegill,mn,2015,11027400,level3_ecoregion,640763816.1,2.43549793302227e-09,-4.164516405,1,8
bluegill,mn,2015,11027400,huc10.code,580593428.9,2.82213778883926e-09,-2.895887723,1,8
largemouth_bass,mn,2015,11027400,species,931.2601476,0.003240873,-5.560829387,0,10
largemouth_bass,mn,2015,11027400,level3_ecoregion,46.82372054,0.228730096,-0.271162129,1,10
largemouth_bass,mn,2015,11027400,huc8.code,46.24222992,0.199958805,-0.708188207,1,10
largemouth_bass,mn,2015,11027400,huc10.code,46.2642145,0.198202381,-0.614076202,1,10
largemouth_bass,mn,2015,11027400,lake.id,44.51965711,0.232165246,-0.420640937,1,10
bluegill,mn,2015,44003800,species,22.57401145,0.265944778,-0.920587674,1,8
bluegill,mn,2015,44003800,level3_ecoregion,22.58000579,0.281211116,-0.55277839,1,8
bluegill,mn,2015,44003800,huc8.code,22.36607919,0.268752616,-0.767708044,2,8
bluegill,mn,2015,44003800,huc10.code,26.10990284,0.216171288,0.591690868,2,8
bluegill,mn,2015,44003800,lake.id,25.47945398,0.266106087,-0.240447232,1,7
black_crappie,mn,2015,44003800,species,100.850644,0.037132412,-2.209113276,0,8
black_crappie,mn,2015,44003800,level3_ecoregion,121.6020724,0.03119575,-2.028055893,0,8
black_crappie,mn,2015,44003800,huc8.code,74.03702355,0.054432357,-1.598601711,1,8
black_crappie,mn,2015,44003800,huc10.code,106.7028725,0.030944668,-1.781435223,1,8
walleye,mn,2015,21010600,species,67.57746147,0.178621909,-1.407464392,0,10
walleye,mn,2015,21010600,level3_ecoregion,75.58707141,0.139835761,-1.836913574,0,10
walleye,mn,2015,21010600,huc8.code,79.67388411,0.139144897,-1.605869426,0,10
walleye,mn,2015,21010600,huc10.code,67.5511834,0.198380127,-1.136789083,0,10
bluegill,mn,2015,21010600,species,67.40295499,0.019525112,-8.001260952,0,8
bluegill,mn,2015,21010600,level3_ecoregion,31.02541097,0.073247243,-4.326048571,1,8
bluegill,mn,2015,21010600,huc8.code,86.1923922,0.01693413,-5.953682293,1,8
bluegill,mn,2015,21010600,huc10.code,1507.311059,0.000835193,-6.705839159,1,8
bluegill,mn,2015,21010600,lake.id,273318305.3,6.21029846276139e-09,-2.868120786,2,8
bluegill,mn,2015,21021300,species,20.85682191,0.176717604,-3.056054046,0,8
bluegill,mn,2015,21021300,level3_ecoregion,18.72482179,0.330293332,-0.870547661,1,8
bluegill,mn,2015,21021300,huc8.code,20.65949554,0.197090876,-2.633247441,0,8
bluegill,mn,2015,21021300,huc10.code,19.63489064,0.266199161,-1.513285591,1,8
bluegill,mn,2015,21021300,lake.id,21.76196406,0.25461774,0.125869451,2,8
largemouth_bass,mn,2015,11031100,species,74.38340901,0.069369611,-3.052582822,2,8
largemouth_bass,mn,2015,11031100,level3_ecoregion,79.73378087,0.065959444,-2.531577442,2,9
largemouth_bass,mn,2015,11031100,huc8.code,41.38803098,0.254158547,-0.668357103,2,10
largemouth_bass,mn,2015,11031100,huc10.code,42.55017399,0.214024973,-1.092112667,2,10
largemouth_bass,mn,2015,11031100,lake.id,43.40559493,0.255167266,-0.257256795,2,10
walleye,mn,2015,56078600,species,41.39411684,20.7984186,-14.3476968,0,10
walleye,mn,2015,56078600,level3_ecoregion,76.54440757,0.107546677,-3.199451995,1,10
walleye,mn,2015,56078600,huc8.code,72.78254765,0.127925009,-2.422245955,1,10
walleye,mn,2015,56078600,huc10.code,41.39411754,310647.806,0.954223995,1,10
walleye,mn,2015,56078600,lake.id,100.6944504,0.062325868,-4.089190817,1,10
northern_pike,mn,2015,56078600,species,98.0883258,0.156120764,-2.046717388,0,8
northern_pike,mn,2015,56078600,level3_ecoregion,91.15025893,0.196198621,-1.452936445,0,8
northern_pike,mn,2015,56078600,huc8.code,57.96363649,872.8391047,0.8398928,1,8
northern_pike,mn,2015,56078600,huc10.code,80.82417592,0.329231329,-0.143438732,1,8
northern_pike,mn,2015,56078600,lake.id,81.86060416,0.385165503,0.056310436,1,7
black_crappie,mn,2015,14004900,level3_ecoregion,64.60921051,0.062974203,-1.979971666,0,6
